age,gender,paid_contribution_1,paid_contribution_2,paid_contribution_3,paid_contribution_4,paid_contribution_5,is_spouse,is_absent,capital_resources,patient_type,distance_to_hospital,eligible,noise_1,noise_2,noise_3,noise_4,noise_5,noise_6,noise_7,noise_8,noise_9,noise_10,noise_11,noise_12,noise_13,noise_14,noise_15,noise_16,noise_17,noise_18,noise_19,noise_20,noise_21,noise_22,noise_23,noise_24,noise_25,noise_26,noise_27,noise_28,noise_29,noise_30,noise_31,noise_32,noise_33,noise_34,noise_35,noise_36,noise_37,noise_38,noise_39,noise_40,noise_41,noise_42,noise_43,noise_44,noise_45,noise_46,noise_47,noise_48,noise_49,noise_50,noise_51,noise_52
97,m,yes,yes,yes,yes,yes,True,False,2022,in,13,True,29,54,44,92,14,29,17,7,19,32,2,5,100,25,38,75,49,76,33,26,15,7,30,13,11,37,23,66,57,36,70,56,13,44,65,68,18,28,54,80,80,24,78,95,30,66,41,72,70,30,91,10
94,m,yes,yes,no,yes,yes,True,False,2976,out,67,True,47,84,6,91,3,35,75,87,1,41,11,5,5,27,85,50,95,73,0,55,8,61,2,21,41,74,19,44,20,61,86,21,77,22,73,15,75,78,88,67,4,12,77,22,92,61,94,97,66,63,3,87
100,f,yes,yes,yes,yes,yes,True,False,998,out,87,True,73,5,81,14,83,34,8,92,84,73,24,25,16,99,66,47,96,40,98,2,95,26,52,81,100,37,11,37,59,6,6,53,51,48,97,55,28,50,79,15,5,37,41,6,65,55,53,20,61,26,28,89
83,f,yes,yes,yes,yes,yes,True,False,893,in,6,True,29,48,94,93,47,30,98,54,64,76,78,39,6,78,89,0,41,91,50,17,37,65,87,50,63,86,60,25,52,6,35,73,89,77,45,63,17,7,67,17,12,74,35,57,73,94,36,43,94,71,5,23
93,m,yes,yes,no,yes,yes,True,False,2991,out,62,True,85,32,12,89,52,32,66,74,7,11,63,22,93,49,17,92,86,68,77,83,47,11,65,85,46,40,26,29,15,27,10,90,29,89,94,19,94,6,54,34,55,60,24,60,69,59,28,46,62,18,73,5
99,m,yes,yes,yes,yes,yes,True,False,627,in,21,True,74,74,40,41,37,11,84,29,39,39,73,41,55,41,27,98,74,34,70,9,41,81,32,36,80,61,97,13,14,71,36,28,40,35,72,98,14,89,49,79,39,71,52,81,31,19,34,86,73,82,23,73
87,f,yes,yes,yes,yes,yes,True,False,2928,out,73,True,42,8,57,43,89,71,88,66,38,87,83,17,75,62,10,71,5,87,66,22,75,76,67,39,77,80,98,59,21,15,76,55,91,5,36,92,81,86,11,50,60,98,10,52,78,23,62,83,54,27,66,8
82,m,yes,yes,yes,yes,yes,True,False,156,in,24,True,14,2,87,93,2,40,0,35,74,84,39,23,12,11,5,46,93,48,79,12,15,69,65,99,84,31,9,94,67,100,48,28,85,53,37,51,37,45,13,11,39,87,18,1,10,5,15,94,30,82,99,62
94,m,yes,yes,yes,yes,yes,True,False,464,in,2,True,38,61,3,43,33,83,75,99,43,4,7,72,79,59,51,51,66,69,85,49,0,85,90,20,86,8,62,91,79,98,46,87,11,75,84,82,70,59,67,60,81,17,100,35,60,51,0,89,74,56,63,50
66,f,yes,yes,yes,yes,yes,True,False,230,out,55,True,95,30,73,12,31,51,15,44,36,2,2,54,82,45,95,71,19,63,77,9,78,20,0,83,3,91,22,95,78,11,24,63,30,34,60,76,36,40,39,92,48,41,74,65,43,42,62,40,45,47,29,36
95,m,yes,yes,yes,yes,yes,True,False,2719,out,86,True,36,95,73,4,93,90,2,96,34,16,46,26,24,60,98,31,78,87,14,17,54,46,96,78,74,28,13,44,30,85,81,71,42,27,81,77,71,9,49,84,5,36,71,97,87,52,26,45,64,31,62,6
80,m,yes,yes,no,yes,yes,True,False,283,out,72,True,13,88,73,24,43,97,12,22,96,29,3,28,44,100,46,95,54,76,27,36,15,47,44,56,59,67,0,41,69,36,2,38,93,77,72,41,47,26,13,31,82,84,59,19,2,64,64,6,27,58,10,18
98,m,yes,yes,yes,yes,yes,True,False,1797,out,94,True,12,8,55,21,86,67,32,81,3,91,91,37,47,85,17,40,58,0,39,73,17,1,54,11,82,32,91,52,4,88,44,71,88,35,85,39,89,31,35,39,71,33,24,0,39,75,82,53,1,50,42,92
84,f,yes,yes,yes,yes,yes,True,False,2886,out,63,True,50,17,47,60,16,77,60,54,9,46,61,16,49,89,2,53,42,65,80,69,41,29,48,96,77,33,23,17,85,86,77,66,62,76,51,7,35,28,26,96,87,77,10,37,76,93,43,42,91,93,55,78
72,m,no,yes,yes,yes,yes,True,False,1792,out,51,True,69,34,6,21,59,97,23,96,96,37,27,96,81,61,10,80,42,12,82,47,55,91,61,67,42,36,57,40,17,5,88,82,66,31,1,66,23,99,25,73,86,56,68,3,2,66,14,66,40,8,68,1
99,m,yes,yes,yes,yes,yes,True,False,700,out,54,True,76,3,25,7,15,37,6,95,83,52,53,15,97,89,99,1,97,3,9,66,50,42,91,15,45,93,45,13,61,24,13,44,74,33,48,65,84,20,78,90,52,48,45,31,98,0,47,51,62,9,13,48
95,f,yes,yes,yes,no,yes,True,False,1473,out,65,True,58,0,45,23,68,61,58,0,82,81,69,30,83,78,22,23,44,47,46,97,41,1,7,60,33,67,30,33,96,49,37,16,62,8,85,15,85,19,43,29,82,31,88,37,30,20,14,0,0,43,99,49
73,m,yes,no,yes,yes,yes,True,False,627,out,68,True,23,22,62,8,22,96,13,6,9,50,25,10,35,57,78,8,89,15,69,30,93,43,5,39,7,36,100,33,52,57,58,59,51,40,2,27,1,13,52,57,81,92,58,53,2,78,40,80,0,55,41,63
85,f,yes,yes,yes,yes,yes,True,False,2242,in,6,True,27,57,34,25,10,1,83,99,4,97,24,26,49,49,82,61,76,61,54,36,69,54,57,87,1,87,56,36,91,75,95,67,22,68,30,68,93,34,91,2,44,0,31,1,61,38,9,14,19,54,69,34
84,m,yes,yes,yes,yes,yes,True,False,1813,out,62,True,14,18,39,92,43,24,45,96,61,5,34,61,45,84,3,96,32,72,0,56,86,27,96,5,33,37,97,11,19,76,97,43,52,73,56,46,74,1,70,1,39,22,45,75,26,11,73,71,64,66,92,60
84,f,yes,no,yes,yes,yes,True,False,2419,out,68,True,3,53,12,89,100,63,100,94,92,65,39,20,90,27,58,70,82,94,28,91,82,59,34,95,44,7,87,9,85,58,67,82,59,7,16,38,25,84,25,47,90,13,92,6,53,64,96,22,50,2,90,20
93,m,yes,yes,yes,yes,yes,True,False,2060,out,86,True,91,45,57,41,80,40,10,35,26,92,100,36,10,24,71,17,6,68,63,77,78,46,3,19,59,47,49,65,82,86,98,63,79,69,5,26,65,58,55,81,50,26,89,78,75,61,80,96,71,65,100,8
63,f,yes,yes,yes,yes,no,True,False,1626,out,67,True,44,81,23,33,45,97,81,40,38,65,52,4,95,18,86,93,1,95,54,91,68,44,83,17,66,25,1,22,37,10,28,97,42,55,8,11,93,83,46,9,86,92,44,48,61,69,17,42,87,84,58,91
83,f,yes,yes,yes,yes,yes,True,False,298,in,36,True,96,69,55,53,44,23,58,92,62,96,32,5,53,38,52,71,51,55,13,38,43,66,55,27,71,22,16,3,5,57,0,27,15,14,87,63,14,50,53,70,92,12,11,68,0,22,79,78,92,89,1,74
86,m,yes,yes,no,yes,yes,True,False,2792,out,73,True,81,44,95,42,0,98,66,15,19,24,17,53,96,8,20,83,22,64,13,0,88,51,54,85,14,10,50,35,66,36,78,42,52,5,59,93,62,15,35,46,80,42,89,38,20,4,83,49,18,9,21,22
67,m,yes,yes,yes,yes,yes,True,False,2220,out,89,True,5,35,41,22,11,36,64,75,59,38,11,24,65,100,20,90,38,89,85,40,22,28,42,51,58,26,15,23,69,24,21,40,21,18,53,100,2,22,54,18,48,24,6,8,6,35,46,72,33,35,15,7
88,m,no,yes,yes,yes,yes,True,False,2469,out,69,True,29,44,58,3,18,24,62,23,47,93,71,25,18,91,99,84,30,100,17,100,67,11,78,47,36,57,68,0,87,11,30,19,74,30,72,73,45,47,89,39,69,50,71,65,38,75,100,89,86,65,93,19
97,f,yes,yes,no,yes,yes,True,False,2511,in,6,True,67,43,82,76,45,62,100,11,22,76,42,2,61,16,24,66,56,60,99,73,46,70,74,97,13,98,85,44,77,77,19,74,81,99,74,42,100,70,96,20,6,55,20,95,21,53,50,11,24,18,9,43
89,f,yes,yes,yes,yes,yes,True,False,687,in,44,True,15,93,7,66,7,90,82,54,42,5,11,82,58,42,79,70,38,53,66,50,60,75,81,2,45,94,80,33,23,16,49,3,10,94,29,21,15,5,41,37,50,64,98,34,57,74,69,59,35,35,78,84
60,f,yes,yes,yes,yes,yes,True,False,1551,out,59,True,56,56,9,51,88,10,45,74,68,77,27,84,67,62,1,31,2,19,98,78,52,9,51,18,14,50,20,30,86,60,25,43,18,58,99,49,54,50,12,88,19,100,92,31,92,70,0,19,88,96,84,26
77,f,yes,yes,yes,yes,yes,True,False,227,out,72,True,10,85,50,45,41,24,50,5,64,56,2,85,95,21,78,44,10,65,71,65,95,78,19,22,67,77,28,10,51,33,75,31,40,32,21,52,91,15,37,82,50,43,61,83,18,67,80,29,31,53,45,96
84,m,yes,yes,yes,no,yes,True,False,1461,out,87,True,7,52,75,44,56,90,98,55,62,27,61,51,39,50,89,2,65,70,42,68,10,34,72,54,41,19,64,9,94,26,8,20,89,63,41,71,54,37,87,8,77,0,49,24,39,36,64,84,17,63,75,73
94,m,no,yes,yes,yes,yes,True,False,1015,in,0,True,100,41,96,31,53,98,44,26,70,2,72,6,35,5,89,64,35,24,31,84,39,11,73,52,0,0,1,81,36,88,67,72,96,79,49,14,49,30,31,50,50,61,26,17,28,45,65,74,4,40,90,38
97,m,yes,yes,yes,yes,yes,True,False,2219,in,23,True,76,88,86,1,37,21,100,14,19,22,68,21,42,14,1,25,24,39,42,7,94,24,69,19,71,85,58,89,62,82,28,81,33,86,58,70,3,65,16,17,61,10,48,4,74,45,77,77,70,69,12,70
94,m,yes,yes,yes,no,yes,True,False,1170,in,18,True,53,7,5,90,56,21,35,1,91,43,51,68,11,34,55,62,28,36,57,6,90,56,51,18,8,6,31,45,51,77,39,60,59,93,61,83,14,84,21,4,96,23,81,62,77,26,42,18,12,66,22,65
76,m,yes,yes,yes,yes,yes,True,False,1633,in,45,True,54,8,97,61,86,72,5,52,78,75,95,19,96,51,55,21,18,100,10,54,58,51,50,62,89,88,51,81,68,14,34,73,29,84,86,31,6,63,65,76,60,54,8,78,23,4,40,72,30,12,2,61
73,f,yes,no,yes,yes,yes,True,False,2214,out,89,True,59,32,61,39,66,77,47,6,6,30,2,63,18,3,75,15,50,96,0,82,45,91,95,89,33,13,28,22,69,77,57,83,12,35,83,63,8,56,83,10,85,72,99,36,52,9,95,93,21,23,81,50
90,f,yes,yes,yes,yes,yes,True,False,1392,out,90,True,84,57,6,39,3,33,81,27,1,15,26,39,3,38,74,60,30,69,91,30,53,44,41,10,11,82,1,67,13,36,33,54,60,26,93,61,69,64,82,16,32,11,61,68,99,39,73,100,29,33,63,14
65,m,yes,yes,yes,yes,yes,True,False,1290,in,20,True,86,15,53,62,57,51,39,41,33,14,29,12,30,80,12,16,89,55,73,9,37,82,61,28,67,63,34,5,94,88,3,87,4,72,43,79,32,83,9,67,10,26,3,90,10,5,39,74,97,65,51,26
76,f,yes,yes,yes,yes,yes,True,False,861,in,41,True,91,83,9,16,79,4,99,33,27,59,43,60,73,71,63,84,33,54,64,12,34,34,99,20,100,98,32,81,34,30,36,17,96,63,28,36,73,42,26,36,62,56,79,68,53,3,70,53,43,73,38,60
72,f,yes,yes,yes,yes,yes,True,False,2847,out,97,True,10,15,69,2,25,93,43,99,43,22,62,59,3,51,70,89,14,8,72,99,99,42,89,18,31,81,70,83,80,50,61,19,32,24,99,67,53,7,8,84,6,97,94,33,40,42,60,85,71,49,77,72
88,f,yes,yes,yes,yes,yes,True,False,2010,out,68,True,50,68,88,67,85,58,99,30,19,10,70,68,69,76,71,57,42,30,30,20,44,80,79,98,62,78,11,92,11,77,39,25,45,9,31,43,60,54,6,9,60,94,12,48,98,85,36,28,79,58,25,84
96,f,yes,yes,yes,yes,yes,True,False,1178,in,42,True,57,71,27,28,43,30,32,8,63,66,53,44,71,96,67,76,43,17,29,5,53,21,23,41,23,14,29,28,67,59,42,64,71,63,22,25,48,46,58,50,58,41,91,13,54,49,99,42,14,95,49,23
73,m,yes,yes,yes,yes,yes,True,False,2725,in,49,True,92,84,12,39,44,26,69,33,19,54,0,60,44,15,11,22,92,0,85,64,57,55,59,92,0,81,15,8,32,11,4,62,10,48,35,99,75,51,77,7,35,53,91,24,77,68,67,12,98,90,87,86
87,f,yes,yes,no,yes,yes,True,False,1600,in,23,True,42,21,29,44,1,96,79,87,54,95,10,49,86,94,35,82,18,52,25,80,85,31,18,96,75,21,58,14,58,4,0,39,34,76,46,15,19,76,35,77,8,57,74,32,20,8,87,20,11,45,96,20
87,f,yes,yes,yes,yes,yes,True,False,804,in,20,True,10,41,96,60,5,73,79,19,94,0,86,97,58,91,35,38,55,37,3,42,50,77,87,20,22,12,41,15,25,21,73,13,91,1,25,82,99,10,0,82,34,3,36,19,56,58,15,66,74,89,84,1
67,m,yes,yes,yes,yes,yes,True,False,1016,out,89,True,8,51,67,6,88,12,76,33,35,7,55,6,30,4,83,49,94,31,100,26,43,23,92,90,65,25,66,22,98,49,90,92,38,61,46,45,21,52,33,85,33,93,79,38,40,20,26,84,80,74,91,82
68,m,yes,yes,yes,yes,yes,True,False,1279,in,47,True,37,92,33,62,95,95,70,69,43,68,20,95,21,95,77,68,84,68,84,61,31,38,31,16,1,42,59,40,11,99,80,10,92,4,5,72,8,88,32,57,58,46,74,81,28,5,3,84,5,87,35,90
70,m,yes,yes,yes,no,yes,True,False,2152,out,81,True,71,11,52,100,30,87,3,40,88,71,72,66,22,16,45,24,73,94,10,33,47,35,95,0,10,21,2,61,23,86,50,10,89,81,99,90,87,88,13,41,55,56,5,55,71,72,17,100,69,30,23,8
97,m,yes,yes,yes,yes,yes,True,False,1798,in,46,True,50,87,87,59,82,6,13,85,0,49,32,84,88,10,4,46,45,90,37,5,7,94,22,15,31,71,2,85,3,10,99,45,64,26,12,28,14,65,4,28,42,29,32,33,10,12,74,62,42,77,98,93
68,f,yes,yes,yes,no,yes,True,False,621,out,62,True,9,14,89,64,8,93,100,89,87,57,7,19,64,66,45,51,0,44,18,61,80,80,81,4,6,29,44,42,83,11,23,54,36,22,2,24,8,73,69,55,34,36,64,6,17,69,79,22,43,46,75,23
71,f,yes,no,yes,yes,yes,True,False,2043,out,60,True,47,90,100,2,18,0,85,17,49,88,96,49,65,36,14,98,56,42,99,57,66,6,47,60,55,73,9,38,21,36,37,83,63,23,45,84,26,21,18,10,68,92,95,71,75,36,11,94,14,52,20,78
94,f,yes,yes,yes,yes,yes,True,False,1464,out,94,True,94,50,99,64,10,22,59,24,83,16,88,84,98,62,85,14,68,86,77,86,50,66,41,89,33,25,44,86,94,76,82,20,70,36,15,69,12,4,4,26,97,59,60,82,9,36,95,41,40,74,88,92
98,m,yes,yes,yes,yes,no,True,False,1891,out,57,True,46,36,10,30,86,56,41,51,90,8,72,5,100,20,34,25,97,6,77,26,31,3,31,71,96,40,97,81,14,87,8,65,70,80,12,89,14,41,14,34,23,15,2,22,36,30,3,66,57,33,41,74
65,m,yes,yes,no,yes,yes,True,False,611,in,9,True,49,43,18,30,56,68,27,38,5,27,84,26,35,78,33,20,89,84,28,65,43,52,59,71,1,8,69,16,8,49,3,64,0,96,6,51,83,27,35,26,12,75,97,84,41,94,67,84,37,89,95,3
79,m,yes,yes,yes,yes,yes,True,False,1771,out,61,True,70,39,74,14,28,82,22,12,42,22,52,45,91,17,45,84,28,61,58,71,85,85,56,42,4,68,30,16,40,30,20,31,32,91,92,37,50,86,58,12,69,14,86,31,47,50,86,62,0,30,69,18
62,f,yes,yes,yes,no,yes,True,False,2832,out,90,True,26,30,77,70,72,10,100,2,54,18,83,21,44,42,41,35,95,27,20,2,47,60,38,2,60,90,88,30,60,33,13,51,36,68,67,9,18,56,24,38,88,92,87,6,40,32,51,79,3,53,75,10
86,f,yes,yes,no,yes,yes,True,False,2279,in,6,True,66,66,71,27,83,8,89,46,46,98,10,57,19,81,98,9,76,75,35,56,40,95,22,67,26,66,12,11,16,29,47,28,86,23,95,4,20,78,61,64,21,66,93,15,30,54,47,65,40,81,26,75
65,f,no,yes,yes,yes,yes,True,False,2448,out,56,True,8,9,64,9,18,20,52,30,85,61,100,89,81,96,77,53,67,92,49,26,52,49,76,85,63,41,13,41,28,42,74,61,34,59,36,35,42,41,36,33,89,9,83,83,7,51,73,98,66,79,14,63
85,m,yes,yes,yes,yes,yes,True,False,238,out,88,True,79,4,42,8,87,48,80,48,91,98,31,91,8,54,57,7,55,14,23,16,82,17,59,65,59,33,62,97,44,73,17,28,31,48,38,58,50,78,76,61,39,50,51,58,10,81,48,54,7,50,29,46
100,f,yes,no,yes,yes,yes,True,False,1952,in,34,True,83,72,32,7,97,98,68,35,14,89,95,62,72,58,72,93,25,30,30,79,19,23,13,8,70,52,14,38,81,92,77,100,35,82,66,42,8,39,54,76,80,43,16,29,100,15,3,2,6,63,23,3
72,m,yes,yes,yes,yes,yes,True,False,1736,out,88,True,72,30,38,51,80,89,8,0,79,35,74,62,20,74,7,6,72,39,72,47,25,85,66,75,24,21,69,3,26,65,89,68,89,75,14,95,30,5,42,97,52,25,19,19,8,20,58,48,24,22,13,38
85,m,yes,yes,no,yes,yes,True,False,1445,out,83,True,5,38,72,35,48,90,98,33,54,69,84,85,73,91,62,14,0,54,10,36,97,29,49,11,36,29,91,33,87,65,61,60,88,92,55,89,93,94,17,97,73,39,23,74,86,53,3,19,17,61,63,42
99,f,yes,yes,yes,yes,no,True,False,2333,out,78,True,89,89,20,39,88,76,29,84,77,46,79,37,83,78,15,20,57,63,9,5,18,79,37,64,3,65,13,58,64,99,7,26,83,42,100,6,81,39,92,68,98,34,21,65,61,99,34,23,53,68,32,3
95,f,yes,yes,yes,yes,yes,True,False,138,in,4,True,85,49,87,80,56,57,61,85,10,20,92,74,65,20,57,90,74,39,3,9,56,55,18,59,43,5,14,87,26,36,91,39,44,67,78,73,43,40,10,32,95,4,18,59,82,47,17,11,48,94,71,90
95,f,yes,yes,yes,yes,yes,True,False,883,out,79,True,78,89,21,68,0,33,17,56,59,80,30,46,90,47,17,56,14,70,13,79,84,89,53,26,27,87,91,2,67,100,76,80,73,69,31,29,45,63,34,77,28,52,33,7,65,18,90,33,65,82,65,7
87,m,yes,yes,no,yes,yes,True,False,2454,in,30,True,61,6,77,49,72,89,26,50,57,18,72,67,85,43,60,60,82,14,57,100,96,15,21,40,76,98,33,48,0,2,41,33,92,4,65,96,13,83,10,42,99,71,15,25,98,11,24,48,26,49,32,22
80,m,yes,yes,yes,no,yes,True,False,53,in,7,True,45,84,57,26,1,79,89,13,8,60,9,65,55,54,77,55,38,30,35,48,62,14,35,16,45,97,86,30,25,21,74,41,66,23,1,42,13,60,71,77,11,90,65,100,92,67,24,6,62,48,91,37
93,f,yes,yes,yes,yes,no,True,False,535,out,93,True,60,85,73,70,13,20,26,92,40,65,12,33,27,8,65,27,3,22,69,71,2,14,91,54,62,95,52,48,3,87,31,52,60,46,12,95,73,29,55,2,98,21,96,78,24,6,75,34,78,62,18,77
88,f,yes,yes,no,yes,yes,True,False,685,out,88,True,78,1,19,19,45,46,80,56,66,97,46,18,100,86,98,24,33,40,9,15,57,83,55,45,47,85,53,90,25,14,12,73,18,33,40,21,13,24,60,15,97,13,32,96,30,67,85,54,65,25,44,68
61,f,yes,yes,yes,yes,yes,True,False,1024,out,76,True,30,24,91,52,3,18,25,66,93,56,30,10,86,90,81,75,84,51,13,10,4,73,34,42,17,54,50,36,47,18,67,39,22,98,10,3,83,85,34,18,96,45,93,9,82,73,48,67,40,37,11,79
94,f,yes,yes,yes,yes,yes,True,False,2722,in,7,True,66,22,22,90,100,96,50,88,30,84,4,12,70,31,71,28,11,14,54,99,44,50,10,29,95,32,41,100,53,99,66,11,58,32,8,5,52,32,46,17,71,94,100,71,9,35,81,54,56,72,0,81
81,m,no,yes,yes,yes,yes,True,False,2701,out,93,True,87,72,93,82,92,39,2,59,18,26,62,79,89,4,50,54,37,93,11,1,29,8,24,31,15,97,10,39,69,63,57,46,16,17,54,16,73,7,21,46,80,88,7,7,65,6,94,77,76,50,22,71
71,f,yes,yes,yes,no,yes,True,False,2904,out,56,True,64,89,89,93,47,25,15,76,96,62,55,22,73,81,48,98,84,59,23,76,7,75,71,0,28,62,85,58,51,8,20,59,43,15,42,94,93,78,62,88,0,60,11,52,43,73,67,51,90,87,33,90
80,f,yes,no,yes,yes,yes,True,False,1494,in,15,True,49,64,13,58,22,18,32,72,90,82,45,33,41,81,17,2,65,49,25,14,40,95,15,31,85,21,20,24,73,7,21,68,40,17,36,87,2,64,17,21,88,38,100,49,76,98,98,35,21,23,55,4
91,m,yes,yes,yes,yes,yes,True,False,2882,in,0,True,95,80,15,66,40,66,62,27,32,61,16,27,96,15,47,23,47,38,71,97,77,70,85,80,89,40,68,63,49,73,4,0,21,41,92,91,89,62,16,86,4,35,13,45,27,83,66,52,73,66,3,59
76,f,yes,yes,yes,no,yes,True,False,1948,out,86,True,55,84,42,1,100,62,44,47,42,27,32,2,8,48,33,17,14,60,1,92,94,43,54,74,80,0,19,51,98,15,35,13,92,51,5,38,27,84,39,84,99,41,51,39,98,50,12,85,21,82,1,100
64,f,yes,yes,no,yes,yes,True,False,684,in,5,True,23,15,15,60,36,79,6,13,100,31,77,4,12,46,6,88,96,63,4,94,2,84,6,6,6,75,41,18,36,73,74,88,75,64,48,97,54,45,2,91,24,80,3,53,34,18,62,88,52,84,31,67
94,m,yes,yes,yes,yes,yes,True,False,1921,out,67,True,32,88,47,15,34,41,1,50,55,99,49,2,9,94,54,65,26,30,86,34,43,80,28,94,26,19,95,56,41,61,47,95,42,64,54,96,6,15,68,21,97,7,40,68,77,57,84,41,0,89,46,3
76,m,yes,yes,yes,yes,yes,True,False,2382,in,5,True,100,20,61,16,4,43,75,14,79,53,5,20,46,29,6,44,25,62,72,86,78,75,10,94,57,65,93,36,52,39,19,96,70,10,79,27,94,67,50,49,49,70,33,25,44,90,56,53,68,15,59,34
61,f,yes,yes,yes,yes,no,True,False,2523,out,87,True,48,87,91,98,61,8,16,64,9,29,38,85,20,67,88,8,25,21,75,26,26,30,64,83,60,44,22,49,80,38,68,46,95,95,43,16,88,22,58,96,36,80,32,16,63,50,87,26,43,15,38,26
87,f,yes,yes,yes,no,yes,True,False,1627,out,64,True,25,65,72,63,87,6,75,47,63,8,6,12,6,11,62,17,64,65,9,64,86,39,68,92,98,74,10,24,87,50,34,37,22,88,97,17,55,62,29,52,18,15,68,25,25,90,97,33,35,0,29,43
91,m,yes,yes,yes,yes,yes,True,False,1164,out,78,True,98,18,20,30,71,65,26,72,19,27,66,90,26,63,30,2,37,34,68,12,27,57,19,66,19,44,22,39,1,41,14,53,9,24,83,36,30,0,20,54,6,0,90,5,10,42,44,16,56,92,48,88
75,f,yes,yes,yes,yes,yes,True,False,1877,in,37,True,54,1,99,19,90,0,35,77,16,1,77,66,2,44,11,80,31,11,57,79,97,28,85,54,32,34,79,71,86,25,81,84,41,100,78,47,2,43,91,68,100,21,60,41,65,93,56,46,95,80,79,35
86,m,yes,yes,yes,yes,yes,True,False,1097,in,7,True,36,82,44,17,40,91,18,0,66,83,60,75,86,9,8,16,51,12,52,76,1,5,80,88,5,13,3,74,90,25,98,98,50,95,66,97,11,88,40,35,96,84,60,59,47,33,80,87,31,71,19,65
66,m,yes,yes,yes,yes,yes,True,False,2208,out,67,True,55,99,43,50,77,95,21,97,91,31,63,2,24,3,74,75,80,100,11,84,70,68,48,25,70,3,62,72,89,41,78,91,4,20,47,66,4,21,77,54,31,30,62,71,7,28,55,75,16,0,72,79
88,m,yes,yes,no,yes,yes,True,False,572,in,40,True,5,89,67,20,44,64,100,48,66,82,27,7,1,7,18,6,90,81,19,73,74,33,8,84,65,4,4,19,5,61,37,51,8,75,55,83,69,39,98,71,36,10,94,92,47,55,38,12,52,78,25,90
64,f,yes,yes,no,yes,yes,True,False,2357,in,34,True,99,68,99,69,33,85,44,50,39,38,5,5,32,13,40,68,73,87,86,48,64,60,41,89,22,65,60,58,40,0,13,55,11,20,11,85,30,8,0,88,57,24,29,3,91,47,91,40,75,35,77,89
91,f,yes,yes,yes,yes,yes,True,False,743,in,11,True,1,10,6,68,34,88,51,72,31,42,7,26,72,81,50,33,60,91,55,90,22,25,24,12,74,84,97,40,25,78,36,48,52,9,16,34,92,14,82,78,8,85,27,18,90,60,63,82,65,40,11,86
65,m,yes,no,yes,yes,yes,True,False,54,out,67,True,44,36,41,96,73,26,70,66,0,93,38,4,55,35,13,40,3,97,17,72,82,59,71,93,42,6,28,6,70,44,92,28,52,96,58,96,14,23,94,8,49,80,92,51,27,31,56,70,82,7,22,59
69,m,yes,yes,yes,yes,yes,True,False,2155,out,85,True,97,58,53,18,13,4,22,26,5,66,29,25,5,15,84,7,0,21,88,88,35,67,36,95,92,74,54,53,43,46,61,14,91,31,7,5,41,84,80,99,95,29,42,79,10,90,39,1,99,49,30,65
100,f,yes,no,yes,yes,yes,True,False,1890,in,18,True,75,12,12,20,3,74,89,78,1,23,71,42,41,18,17,95,99,36,45,67,43,76,47,8,56,51,30,18,66,36,62,30,61,83,29,94,92,88,0,2,34,66,75,11,72,64,39,37,15,92,28,89
92,m,no,yes,yes,yes,yes,True,False,1632,in,18,True,14,82,87,69,51,67,29,59,83,27,28,86,84,77,14,92,77,6,41,21,19,90,7,80,86,1,30,45,56,90,17,20,53,84,72,50,33,5,95,78,15,25,23,58,23,49,63,18,77,35,92,81
95,m,yes,yes,yes,yes,yes,True,False,2961,in,9,True,85,69,88,41,86,40,95,15,27,62,66,42,96,81,29,22,96,16,88,6,39,26,34,49,83,69,20,36,82,52,69,19,32,99,5,51,96,14,2,79,17,73,10,47,37,68,21,5,18,38,54,13
67,m,yes,no,yes,yes,yes,True,False,1844,out,77,True,92,19,32,5,32,59,52,21,34,76,98,38,99,24,99,88,79,7,88,31,45,65,84,49,87,82,100,77,51,70,76,0,42,9,22,33,52,95,38,34,61,9,23,100,77,29,68,91,53,45,75,34
82,m,yes,yes,yes,yes,yes,True,False,349,out,73,True,21,14,93,92,52,88,49,13,43,72,41,23,26,49,80,80,28,98,25,99,85,82,100,57,27,48,18,47,9,73,77,34,85,18,58,95,98,84,60,96,95,46,66,88,67,21,44,5,56,19,9,34
67,m,yes,yes,yes,no,yes,True,False,910,out,53,True,42,90,20,38,30,83,15,72,37,55,99,74,91,76,41,99,21,2,31,41,39,60,60,36,93,53,24,55,23,72,23,69,88,19,39,87,21,41,23,63,94,26,52,31,23,49,85,54,14,62,87,31
100,m,yes,no,yes,yes,yes,True,False,889,in,18,True,41,80,17,18,45,40,81,99,97,51,18,51,22,12,36,13,44,51,25,43,86,1,96,74,36,55,72,41,73,1,100,98,2,8,90,16,49,29,49,89,40,38,43,33,35,65,100,68,35,78,39,50
69,m,yes,yes,yes,yes,yes,True,False,823,in,33,True,78,86,70,16,36,37,96,45,95,51,67,67,99,83,41,88,67,26,61,75,0,55,95,36,79,98,83,26,39,33,71,81,21,72,43,11,21,30,72,13,57,50,89,29,9,53,31,70,42,79,3,46
89,m,yes,yes,yes,no,yes,True,False,324,in,10,True,14,53,48,15,27,9,80,19,85,23,80,62,87,88,73,59,57,77,58,32,36,58,10,92,83,51,75,72,85,68,90,37,98,34,36,66,20,58,99,19,27,1,59,77,28,35,28,65,91,40,77,27
